Name,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,PER,PPM,Usage_Rate,True_Shooting_Percentage,Effective_FG_Percentage,Points_Per_Shot,Total_Rebound_Percentage,Offensive_Rebound_Percentage,Defensive_Rebound_Percentage,Assist_Percentage,AST_Ratio,Steal_Percentage,Block_Percentage,Stocks,Versatility_Index,Offensive_Versatility,Defensive_Versatility,Three_Point_Rate,Free_Throw_Rate,PTS_Per_Game,PTS_Per_36,REB_Per_Game,REB_Per_36,AST_Per_Game,AST_Per_36,STL_Per_Game,STL_Per_36,BLK_Per_Game,BLK_Per_36,TOV_Per_Game,TOV_Per_36,Box_Plus_Minus,Scoring_Consistency,Usage_Consistency,Offensive_Impact,Defensive_Impact,Overall_Impact,Points_Per_Touch,Production_Per_Possession,PTS_to_Usage_Ratio,AST_to_Usage_Ratio,2P%,Points_Per_Shot_Attempt,Physical_Impact
Brendan Haywood,62,20.4,5.1,1.8,3.6,50.0,0.0,0.0,0.0,1.6,2.6,61.53846153846153,2.3,2.9,5.2,0.5,0.3,1.5,0.8,1.0,0.1903225806451613,0.25,0.27176470588235296,0.5375210792580101,0.5,1.0750421585160201,0.19734345351043645,0.0872865275142315,0.11005692599620494,0.003795066413662239,13.88888888888889,0.011385199240986717,0.05692599620493359,1.8,12.600000000000001,7.8999999999999995,4.699999999999999,0.0,0.7222222222222222,0.08225806451612902,9.0,0.08387096774193549,9.176470588235295,0.008064516129032258,0.8823529411764707,0.004838709677419355,0.5294117647058824,0.024193548387096774,2.6470588235294117,0.012903225806451613,1.4117647058823533,0.10806451612903223,0.8225806451612903,0.004383301707779887,0.27450980392156865,0.23039215686274508,0.5049019607843137,0.6799999999999999,2.4352651048088774,18.766233766233764,1.8398268398268396,0.5,1.4166666666666665,0.3431372549019608
Dave Feitl,62,8.0,3.7,1.4,3.3,42.42424242424243,0.0,0.0,0.0,0.9,1.1,81.81818181818181,0.6,1.3,1.9,0.4,0.1,0.1,0.6,1.0,0.09032258064516129,0.4625,0.5479999999999999,0.4889006342494715,0.42424242424242425,0.977801268498943,0.18387096774193545,0.058064516129032254,0.12580645161290321,0.0077419354838709695,12.121212121212121,0.00967741935483871,0.00967741935483871,0.2,6.199999999999999,4.7,1.5000000000000002,0.0,0.33333333333333337,0.05967741935483871,16.650000000000002,0.03064516129032258,8.549999999999999,0.0064516129032258064,1.8,0.0016129032258064516,0.45,0.0016129032258064516,0.45,0.00967741935483871,2.6999999999999997,0.04838709677419356,0.8409090909090908,0.008838709677419353,0.5125000000000001,0.18750000000000003,0.7000000000000001,0.6851851851851851,1.2420718816067655,6.75182481751825,0.7299270072992702,0.42424242424242425,1.1212121212121213,0.2625
Don MacLean,62,10.9,6.6,2.5,5.8,43.10344827586207,0.0,0.1,0.0,1.5,1.8,83.33333333333333,0.5,1.4,2.0,0.6,0.2,0.1,0.7,1.0,0.14193548387096772,0.6055045871559632,0.6689908256880733,0.5006067961165048,0.4310344827586207,1.0012135922330097,0.14205386208937554,0.035513465522343884,0.09943770346256288,0.008523231725362533,10.344827586206897,0.014205386208937555,0.007102693104468778,0.30000000000000004,9.499999999999998,7.699999999999999,1.7,0.017241379310344827,0.3103448275862069,0.1064516129032258,21.798165137614674,0.03225806451612903,6.605504587155963,0.00967741935483871,1.9816513761467889,0.0032258064516129032,0.6605504587155964,0.0016129032258064516,0.3302752293577982,0.01129032258064516,2.3119266055045866,0.07564516129032257,0.868421052631579,0.01079017460787215,0.6605504587155963,0.15596330275229356,0.8165137614678898,0.7415730337078652,1.1336866902237925,9.865606143719145,0.8968732857926496,0.43859649122807015,1.1379310344827587,0.21100917431192662
John Jenkins,61,14.8,6.1,2.1,4.8,43.75,0.9,2.3,39.130434782608695,1.0,1.1,90.9090909090909,0.3,1.3,1.5,0.9,0.2,0.2,0.7,1.0,0.13442622950819672,0.4121621621621621,0.4043243243243243,0.5772142316426949,0.5312500000000001,1.1544284632853898,0.07975188303057155,0.01595037660611431,0.06911829862649535,0.009570225963668586,18.75,0.010633584404076208,0.010633584404076208,0.4,8.899999999999999,7.3,1.7,0.47916666666666663,0.22916666666666669,0.09999999999999999,14.837837837837837,0.02459016393442623,3.6486486486486482,0.014754098360655738,2.189189189189189,0.003278688524590164,0.4864864864864865,0.003278688524590164,0.4864864864864865,0.011475409836065573,1.7027027027027026,0.09393442622950819,1.0338983050847457,0.006628267611874169,0.47297297297297297,0.11486486486486486,0.5878378378378378,0.8133333333333332,1.2843068261787474,15.086898395721924,2.2259358288770055,0.4800000000000001,1.2708333333333333,0.12837837837837837
Paul George,61,20.7,7.8,2.9,6.5,44.61538461538461,0.7,2.3,30.434782608695656,1.3,1.7,76.47058823529412,0.6,3.1,3.7,1.1,1.0,0.4,1.1,1.0,0.21147540983606558,0.37681159420289856,0.40328502415458944,0.5380794701986754,0.5,1.0761589403973508,0.14065098598241862,0.022808267997148964,0.11784271798526966,0.008363031598954622,16.923076923076927,0.03801377999524828,0.015205511998099311,1.4,14.0,9.5,4.5,0.3538461538461538,0.26153846153846155,0.12786885245901639,13.565217391304348,0.060655737704918035,6.434782608695652,0.018032786885245903,1.9130434782608698,0.01639344262295082,1.7391304347826086,0.006557377049180328,0.6956521739130436,0.018032786885245903,1.9130434782608698,0.14131147540983607,0.951219512195122,0.006611229904173598,0.42995169082125606,0.21739130434782608,0.6473429951690821,0.7500000000000001,1.2261228704181724,19.341159559175846,2.7275994250119786,0.5238095238095238,1.2,0.24637681159420294
Dwyane Wade,61,34.9,16.2,6.1,13.1,46.56488549618321,0.3,0.9,33.333333333333336,3.8,5.1,74.50980392156863,1.4,2.7,4.0,4.5,1.4,0.6,3.2,1.0,0.38524590163934425,0.46418338108882523,0.5313467048710602,0.5278936392075079,0.4770992366412214,1.0557872784150157,0.09018742073371225,0.031565597256799284,0.06087650899525577,0.020292169665085256,34.35114503816794,0.031565597256799284,0.013528113110056837,2.0,26.7,22.099999999999998,4.699999999999999,0.06870229007633588,0.3893129770992366,0.26557377049180325,16.710601719197708,0.06557377049180328,4.126074498567336,0.07377049180327869,4.641833810888252,0.022950819672131147,1.4441260744985671,0.009836065573770491,0.6189111747851003,0.05245901639344262,3.3008595988538687,0.3127868852459016,0.8901098901098901,0.008710601719197708,0.5931232091690545,0.13467048710601717,0.7277936962750716,0.6254826254826255,1.28908072795147,30.488567730802416,8.46904659188956,0.4754098360655738,1.2366412213740459,0.17191977077363899
Tom Hammonds,61,13.2,5.3,2.1,4.8,43.75,0.0,0.0,0.0,1.0,1.6,62.5,1.0,1.8,2.8,0.8,0.2,0.2,0.8,1.0,0.13934426229508193,0.40151515151515155,0.47757575757575754,0.48146802325581395,0.43750000000000006,0.9629360465116279,0.16691505216095381,0.05961251862891208,0.10730253353204174,0.009538002980625931,16.666666666666668,0.011922503725782416,0.011922503725782416,0.4,9.299999999999999,7.1,2.2,0.0,0.33333333333333337,0.08688524590163935,14.454545454545455,0.04590163934426229,7.636363636363637,0.013114754098360656,2.181818181818182,0.003278688524590164,0.5454545454545455,0.003278688524590164,0.5454545454545455,0.013114754098360656,2.181818181818182,0.08000000000000003,0.8281249999999999,0.007829110779930452,0.4621212121212121,0.16666666666666669,0.6287878787878788,0.6625,1.3386123680241329,11.097715736040609,1.6751269035532996,0.43750000000000006,1.1041666666666667,0.24242424242424246
Austin Rivers,61,23.2,6.2,2.4,6.4,37.5,0.5,1.4,35.714285714285715,1.0,1.8,55.55555555555556,0.3,1.5,1.8,2.1,0.4,0.1,1.2,1.0,0.1540983606557377,0.26724137931034486,0.3617241379310345,0.4310344827586207,0.41406249999999994,0.8620689655172414,0.06105144149236857,0.010175240248728094,0.05087620124364047,0.014245336348219331,32.8125,0.013566986998304126,0.0033917467495760316,0.5,10.6,8.600000000000001,2.0,0.21874999999999997,0.28125,0.10163934426229508,9.620689655172415,0.029508196721311476,2.793103448275862,0.03442622950819672,3.2586206896551726,0.006557377049180328,0.6206896551724138,0.001639344262295082,0.15517241379310345,0.019672131147540982,1.8620689655172413,0.12065573770491805,0.7560975609756097,0.0059299039005087616,0.3577586206896552,0.08620689655172414,0.44396551724137934,0.5391304347826087,1.0627780523974297,17.140133460438513,5.80552907530982,0.38,0.96875,0.09913793103448278
Dennis Hopson,61,22.4,9.6,3.6,9.0,40.0,0.2,0.7,28.571428571428573,2.1,2.9,72.41379310344828,1.0,1.3,2.3,1.9,0.9,0.4,1.9,1.0,0.21639344262295082,0.4285714285714286,0.5435714285714286,0.46710782405605294,0.41111111111111115,0.9342156481121059,0.08079625292740046,0.035128805620608904,0.04566744730679157,0.013348946135831383,21.11111111111111,0.03161592505854801,0.014051522248243561,1.3,15.1,12.5,2.6,0.07777777777777778,0.3222222222222222,0.15737704918032785,15.42857142857143,0.03770491803278688,3.696428571428571,0.031147540983606555,3.053571428571429,0.014754098360655738,1.4464285714285716,0.006557377049180328,0.6428571428571429,0.031147540983606555,3.053571428571429,0.13524590163934425,0.8067226890756302,0.008911007025761124,0.5133928571428572,0.11607142857142859,0.6294642857142858,0.6114649681528662,1.1184681460272012,17.660972404730614,3.495400788436268,0.4096385542168674,1.0666666666666667,0.1607142857142857
Tony Delk,61,14.2,5.4,2.0,4.2,47.61904761904762,0.9,1.8,50.0,0.7,0.8,87.5,0.5,1.1,1.6,1.6,0.6,0.1,1.1,1.0,0.13442622950819672,0.3802816901408451,0.3980281690140846,0.5931458699472759,0.5833333333333334,1.1862917398945518,0.08866312629877628,0.027707226968367586,0.060955899330408694,0.017732625259755254,38.095238095238095,0.033248672362041105,0.005541445393673517,0.7,9.299999999999999,7.5,1.8000000000000003,0.42857142857142855,0.19047619047619047,0.08852459016393444,13.690140845070424,0.02622950819672131,4.056338028169015,0.02622950819672131,4.056338028169015,0.009836065573770491,1.5211267605633803,0.001639344262295082,0.25352112676056343,0.018032786885245903,2.7887323943661975,0.1159016393442623,1.08,0.006525051951050568,0.49295774647887325,0.12676056338028172,0.619718309859155,0.7012987012987014,1.4557453416149067,13.566878980891717,4.019815994338287,0.4583333333333333,1.2857142857142858,0.16197183098591553
Salim Stoudamire,61,20.3,9.7,3.3,8.1,40.74074074074074,1.3,3.5,37.142857142857146,1.6,1.8,88.88888888888889,0.2,1.7,1.9,1.2,0.4,0.1,1.3,0.0,0.1967213114754098,0.4778325123152709,0.5020689655172413,0.545434098065677,0.4876543209876543,1.090868196131354,0.07364935799079383,0.0077525639990309305,0.0658967939917629,0.009303076798837117,14.814814814814815,0.015505127998061861,0.0038762819995154653,0.5,13.299999999999999,11.099999999999998,2.2,0.4320987654320988,0.22222222222222224,0.15901639344262294,17.20197044334975,0.031147540983606555,3.3694581280788176,0.019672131147540982,2.12807881773399,0.006557377049180328,0.7093596059113301,0.001639344262295082,0.17733990147783252,0.021311475409836068,2.305418719211823,0.12295081967213115,0.9797979797979797,0.008230638778971169,0.5369458128078817,0.10837438423645321,0.6453201970443349,0.782258064516129,1.1108887109687748,19.320054945054945,2.39010989010989,0.43478260869565216,1.1975308641975309,0.11822660098522167
Steven Smith,61,29.6,12.0,4.9,10.7,45.79439252336449,0.7,2.0,35.0,1.6,2.1,76.19047619047619,1.3,1.8,3.1,4.6,1.0,0.3,2.5,0.0,0.30327868852459017,0.4054054054054054,0.4771621621621621,0.516173434273916,0.4906542056074767,1.032346868547832,0.0824102791315906,0.034559149313247675,0.047851129818342934,0.024457244129375274,42.99065420560748,0.02658396101019052,0.007975188303057155,1.3,21.0,17.900000000000002,3.0999999999999996,0.1869158878504673,0.19626168224299068,0.19672131147540983,14.594594594594593,0.05081967213114754,3.77027027027027,0.07540983606557376,5.594594594594593,0.01639344262295082,1.216216216216216,0.0049180327868852455,0.3648648648648648,0.040983606557377046,3.0405405405405403,0.27278688524590167,0.9375000000000001,0.00782233052724856,0.5608108108108109,0.10472972972972971,0.6655405405405406,0.6030150753768845,1.3958203368683721,25.14868309260833,9.640328518833192,0.48275862068965525,1.1214953271028039,0.14864864864864866
Kenny Smith,61,35.6,13.8,5.4,11.4,47.368421052631575,0.2,0.6,33.333333333333336,2.7,3.3,81.81818181818183,0.7,1.6,2.3,7.1,1.5,0.1,3.0,1.0,0.3573770491803279,0.38764044943820225,0.4452808988764045,0.5368814192343604,0.4824561403508772,1.0737628384687208,0.05083809172960029,0.015472462700313131,0.035365629029287166,0.031386995763492354,62.280701754385966,0.033155277214956716,0.002210351814330448,1.6,24.800000000000004,21.599999999999998,3.2,0.05263157894736842,0.28947368421052627,0.22622950819672133,13.955056179775282,0.03770491803278688,2.325842696629213,0.11639344262295082,7.179775280898876,0.02459016393442623,1.5168539325842696,0.001639344262295082,0.10112359550561797,0.04918032786885246,3.033707865168539,0.3957377049180328,0.9387755102040817,0.007299686866826303,0.5870786516853932,0.0898876404494382,0.6769662921348314,0.5564516129032259,1.4255543822597674,30.99167297501893,15.944991168306839,0.48148148148148145,1.2105263157894737,0.1095505617977528
Jimmer Fredette,61,18.6,7.6,2.8,7.3,38.35616438356165,1.3,3.5,37.142857142857146,0.7,0.8,87.5,0.3,0.9,1.2,1.8,0.5,0.1,1.1,1.0,0.16557377049180327,0.4086021505376344,0.47053763440860213,0.49660219550444323,0.4726027397260274,0.9932043910088865,0.05076679005817027,0.012691697514542568,0.0380750925436277,0.015230037017451084,24.65753424657534,0.02115282919090428,0.004230565838180857,0.6,11.2,9.700000000000001,1.5,0.4794520547945206,0.10958904109589042,0.12459016393442622,14.709677419354838,0.019672131147540982,2.32258064516129,0.029508196721311476,3.4838709677419355,0.00819672131147541,0.9677419354838709,0.001639344262295082,0.1935483870967742,0.018032786885245903,2.129032258064516,0.12032786885245901,0.9382716049382716,0.007713731711616429,0.5053763440860215,0.08064516129032258,0.5860215053763441,0.6909090909090909,1.147657359204922,16.151736745886655,3.825411334552103,0.3947368421052631,1.0410958904109588,0.0967741935483871
Ryan Gomes,61,22.6,7.6,2.8,5.8,48.275862068965516,0.0,0.1,0.0,1.8,2.4,75.0,1.7,3.2,4.9,1.0,0.6,0.1,0.9,1.0,0.21803278688524588,0.33628318584070793,0.3431858407079646,0.5542590431738623,0.48275862068965514,1.1085180863477246,0.17060786304947048,0.059190483098795876,0.11141737995067459,0.006963586246917161,17.24137931034483,0.020890758740751483,0.003481793123458581,0.7,14.2,10.299999999999999,3.9000000000000004,0.017241379310344827,0.41379310344827586,0.12459016393442622,12.106194690265486,0.08032786885245902,7.8053097345132745,0.01639344262295082,1.592920353982301,0.009836065573770491,0.9557522123893804,0.001639344262295082,0.1592920353982301,0.014754098360655738,1.4336283185840708,0.13918032786885243,0.926829268292683,0.005625997388655157,0.3805309734513274,0.17256637168141595,0.5530973451327433,0.7524752475247525,1.700792602377807,22.145435791645177,2.9138731304796286,0.49122807017543857,1.3103448275862069,0.247787610619469
Martell Webster,61,17.5,6.6,2.3,5.7,40.35087719298245,1.1,3.0,36.66666666666667,1.0,1.2,83.33333333333334,0.5,1.7,2.1,0.6,0.3,0.2,0.7,1.0,0.14918032786885246,0.3771428571428571,0.3958857142857143,0.5298651252408477,0.49999999999999994,1.0597302504816954,0.09442622950819674,0.022482435597189696,0.07644028103044496,0.005395784543325528,10.526315789473683,0.013489461358313817,0.00899297423887588,0.5,9.799999999999999,7.699999999999999,2.2,0.5263157894736842,0.21052631578947367,0.10819672131147541,13.577142857142857,0.03442622950819672,4.32,0.009836065573770491,1.2342857142857144,0.0049180327868852455,0.6171428571428572,0.003278688524590164,0.4114285714285714,0.011475409836065573,1.44,0.08540983606557379,0.9565217391304347,0.006489929742388759,0.41142857142857137,0.12571428571428572,0.5371428571428571,0.8048780487804879,1.1978842563783445,16.671478060046187,1.5155889145496535,0.4444444444444443,1.157894736842105,0.14857142857142858
Dion Waiters,61,28.8,14.7,5.5,13.4,41.04477611940298,1.0,3.3,30.303030303030305,2.6,3.5,74.28571428571429,0.4,2.1,2.4,3.0,1.0,0.3,2.0,1.0,0.3180327868852459,0.5104166666666666,0.5881944444444445,0.49196787148594373,0.44776119402985076,0.9839357429718875,0.06557377049180327,0.01092896174863388,0.05737704918032787,0.01639344262295082,22.388059701492537,0.0273224043715847,0.008196721311475409,1.3,21.4,18.099999999999998,3.4,0.2462686567164179,0.26119402985074625,0.24098360655737705,18.375,0.039344262295081964,3.0,0.04918032786885246,3.7499999999999996,0.01639344262295082,1.25,0.0049180327868852455,0.375,0.03278688524590164,2.5,0.22344262295081974,0.8698224852071006,0.009642531876138434,0.6145833333333333,0.11805555555555555,0.7326388888888888,0.6712328767123288,1.094316807738815,24.99173553719008,5.100354191263282,0.4455445544554455,1.0970149253731343,0.1284722222222222
Greg Oden,61,21.5,8.9,3.2,5.8,55.17241379310345,0.0,0.0,0.0,2.4,3.7,64.86486486486486,2.8,4.2,7.0,0.5,0.4,1.1,1.4,0.0,0.27049180327868855,0.41395348837209306,0.41060465116279066,0.5990845449649973,0.5517241379310345,1.1981690899299946,0.2561951963400686,0.10247807853602744,0.15371711780404118,0.0036599313762866945,8.620689655172415,0.014639725505146778,0.04025924513915364,1.5,17.9,12.2,5.700000000000001,0.0,0.6379310344827587,0.1459016393442623,14.90232558139535,0.11475409836065574,11.72093023255814,0.00819672131147541,0.8372093023255813,0.006557377049180328,0.6697674418604651,0.018032786885245903,1.8418604651162793,0.022950819672131147,2.344186046511628,0.14885245901639346,0.9368421052631579,0.006731223789553945,0.4372093023255814,0.2651162790697675,0.7023255813953488,0.7807017543859649,2.0238885202388848,21.675351155414592,1.2177163570457636,0.5517241379310345,1.5344827586206897,0.3953488372093023
Jamal Crawford,61,17.2,4.6,1.8,5.0,36.0,0.7,1.9,36.8421052631579,0.4,0.6,66.66666666666667,0.1,1.3,1.5,2.3,0.7,0.2,1.4,1.0,0.12950819672131142,0.26744186046511625,0.38744186046511625,0.43693009118541026,0.43,0.8738601823708205,0.06862371330537552,0.004574914220358368,0.05947388486465879,0.02104460541364849,45.99999999999999,0.032024399542508575,0.009149828440716736,0.8999999999999999,9.299999999999997,6.999999999999999,2.2,0.38,0.12,0.07540983606557376,9.627906976744185,0.02459016393442623,3.1395348837209305,0.03770491803278688,4.813953488372093,0.011475409836065573,1.4651162790697674,0.003278688524590164,0.4186046511627908,0.022950819672131147,2.9302325581395348,0.1221311475409836,0.8214285714285714,0.006351505909264201,0.4011627906976744,0.12790697674418605,0.5290697674418605,0.4946236559139785,1.0664229128580132,11.872749099639856,5.936374549819928,0.3548387096774194,0.9199999999999999,0.13953488372093023
Aaron Gray,61,10.0,4.3,1.7,3.3,51.515151515151516,0.0,0.0,0.0,0.9,1.6,56.25,1.1,1.6,2.8,0.7,0.3,0.3,0.9,1.0,0.12295081967213115,0.43,0.4904,0.536963036963037,0.5151515151515151,1.073926073926074,0.220327868852459,0.08655737704918033,0.1259016393442623,0.01101639344262295,21.212121212121215,0.023606557377049177,0.023606557377049177,0.6,8.4,6.1,2.2,0.0,0.4848484848484849,0.07049180327868852,15.48,0.04590163934426229,10.079999999999998,0.011475409836065573,2.5199999999999996,0.0049180327868852455,1.08,0.0049180327868852455,1.08,0.014754098360655738,3.2399999999999998,0.0742622950819672,0.8775510204081631,0.008039344262295082,0.5,0.22000000000000003,0.72,0.6615384615384614,1.6035751840168244,8.768352365415987,1.427406199021207,0.5151515151515151,1.303030303030303,0.33999999999999997
Junior Burrough,61,8.1,3.1,1.0,2.8,35.714285714285715,0.0,0.0,0.0,1.0,1.5,66.66666666666667,0.7,1.0,1.8,0.2,0.3,0.2,0.7,0.0,0.08032786885245902,0.3827160493827161,0.5135802469135803,0.4479768786127168,0.35714285714285715,0.8959537572254336,0.1748633879781421,0.06800242865816636,0.09714632665452339,0.003885853066180935,7.142857142857143,0.029143897996357013,0.019429265330904676,0.5,5.6000000000000005,4.0,1.5,0.0,0.5357142857142857,0.05081967213114754,13.777777777777779,0.029508196721311476,8.0,0.003278688524590164,0.888888888888889,0.0049180327868852455,1.3333333333333333,0.003278688524590164,0.888888888888889,0.011475409836065573,3.1111111111111107,0.03311475409836065,0.7209302325581396,0.008419348310058692,0.40740740740740744,0.1851851851851852,0.5925925925925927,0.5961538461538461,1.1560693641618498,6.036057692307692,0.3894230769230769,0.35714285714285715,1.1071428571428572,0.2839506172839506
